make,model,x_resolution,y_resolution,resolution_unit,software,datetime,_exif_ifd_pointer,compression,jpeg_interchange_format,jpeg_interchange_format_length,exposure_time,f_number,exposure_program,photographic_sensitivity,exif_version,datetime_original,datetime_digitized,shutter_speed_value,aperture_value,exposure_bias_value,subject_distance,metering_mode,focal_length,pixel_x_dimension,pixel_y_dimension,focal_plane_resolution_unit,exposure_mode,white_balance,spikelets_num,name
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:11:59,196,6,912,1951,0.008,9.0,1,100,0220,2018:04:19 10:11:59,2018:04:19 10:11:59,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,20,IMG_0314
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:36:14,196,6,912,1838,0.00625,13.0,1,200,0220,2017:10:10 09:36:14,2017:10:10 09:36:14,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,19,8798_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:08:27,196,6,912,2174,0.00625,9.0,1,100,0220,2019:02:01 15:08:27,2019:02:01 15:08:27,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,15,6674_2_{X-18}
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:21:01,224,6,940,1958,0.00625,11.0,1,100,0220,2017:06:19 05:21:01,2017:06:19 05:21:01,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,11,8755_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:47:48,196,6,912,2097,0.00625,14.0,1,100,0220,2019:01:22 10:47:48,2019:01:22 10:47:48,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9832
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:54:33,196,6,912,2181,0.00625,9.0,1,100,0220,2019:02:01 14:54:33,2019:02:01 14:54:33,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,17,6835_3_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:59:49,196,6,912,1820,0.008,9.0,1,100,0220,2018:04:23 10:59:49,2018:04:23 10:59:49,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_1188
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:23:27,196,6,912,2040,0.00625,14.0,1,100,0220,2019:01:23 09:23:27,2019:01:23 09:23:27,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_0158
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:24:02,196,6,912,2096,0.00625,14.0,1,100,0220,2019:01:22 10:24:02,2019:01:22 10:24:02,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_9724
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:17:15,224,6,940,1979,0.00625,11.0,1,100,0220,2017:06:19 05:17:15,2017:06:19 05:17:15,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,20,8752_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:01:54,196,6,912,2382,0.00625,14.0,1,100,0220,2019:01:22 10:01:54,2019:01:22 10:01:54,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9624
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 11:00:49,196,6,912,1712,0.008,9.0,1,100,0220,2018:04:20 11:00:49,2018:04:20 11:00:49,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0812
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:05:00,196,6,912,2254,0.00625,14.0,1,100,0220,2019:01:22 11:05:00,2019:01:22 11:05:00,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,29,IMG_9896
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:30:53,196,6,912,2009,0.00625,14.0,1,100,0220,2019:01:22 11:30:53,2019:01:22 11:30:53,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_0011
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:07:34,196,6,912,2216,0.00625,14.0,1,100,0220,2019:01:22 11:07:34,2019:01:22 11:07:34,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9909
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:49:08,196,6,912,2167,0.00625,9.0,1,100,0220,2019:02:01 14:49:08,2019:02:01 14:49:08,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,13,6831_2_{X-18}
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:16:09,224,6,940,2004,0.00625,11.0,1,100,0220,2017:06:19 05:16:09,2017:06:19 05:16:09,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,12,8750_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:48:04,196,6,912,2151,0.00625,13.0,1,200,0220,2017:10:09 14:48:04,2017:10:09 14:48:04,7.375,7.375,0.0,0.0,5,90.0,5184,3456,2,1,0,19,7259
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:43:03,196,6,912,1795,0.008,9.0,1,100,0220,2018:04:23 10:43:03,2018:04:23 10:43:03,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_1119
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:16:45,196,6,912,1947,0.008,9.0,1,100,0220,2018:04:19 10:16:45,2018:04:19 10:16:45,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,22,IMG_0324
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:26:28,196,6,912,2157,0.00625,10.0,1,200,0220,2017:06:20 10:26:28,2017:06:20 10:26:28,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,13,8792
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:49:18,196,6,912,1807,0.008,9.0,1,100,0220,2018:04:23 10:49:18,2018:04:23 10:49:18,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,24,IMG_1145
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:57:51,196,6,912,2045,0.00625,10.0,1,100,0220,2017:06:21 09:57:51,2017:06:21 09:57:51,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,21,8817_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:13:56,196,6,912,1771,0.008,9.0,1,100,0220,2018:04:20 10:13:56,2018:04:20 10:13:56,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0729
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:03:02,196,6,912,1967,0.008,9.0,1,100,0220,2018:04:19 12:03:02,2018:04:19 12:03:02,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,21,IMG_0543
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:29:36,196,6,912,2024,0.00625,10.0,1,100,0220,2017:06:21 09:29:36,2017:06:21 09:29:36,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,21,8733
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:32:20,196,6,912,1885,0.008,9.0,1,100,0220,2018:04:19 11:32:20,2018:04:19 11:32:20,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,19,IMG_0451
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:05:00,196,6,912,2297,0.00625,14.0,1,100,0220,2019:01:22 10:05:00,2019:01:22 10:05:00,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9636
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:56:12,196,6,912,2048,0.00625,10.0,1,100,0220,2017:06:21 09:56:12,2017:06:21 09:56:12,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,11,8814
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:47:30,196,6,912,1782,0.008,9.0,1,100,0220,2018:04:23 10:47:30,2018:04:23 10:47:30,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_1138
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:19:52,196,6,912,2227,0.00625,14.0,1,100,0220,2019:01:23 09:19:52,2019:01:23 09:19:52,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_0139
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:29:05,196,6,912,2272,0.00625,14.0,1,100,0220,2019:01:23 09:29:05,2019:01:23 09:29:05,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,25,IMG_0189
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:34:39,196,6,912,2019,0.008,9.0,1,100,0220,2018:04:19 10:34:39,2018:04:19 10:34:39,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,18,IMG_0372
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 10:16:26,196,6,912,1935,0.008,9.0,1,100,0220,2018:04:19 10:16:26,2018:04:19 10:16:26,7.0,6.375,0.0,0.0,5,100.0,5184,3456,2,1,0,18,IMG_0323
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:32:59,196,6,912,1774,0.008,9.0,1,100,0220,2018:04:23 10:32:59,2018:04:23 10:32:59,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,24,IMG_1080
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 14:12:33,196,6,912,2052,0.00625,14.0,1,100,0220,2019:01:22 14:12:33,2019:01:22 14:12:33,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_0058
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:10:41,196,6,912,2254,0.00625,9.0,1,100,0220,2019:02:01 15:10:41,2019:02:01 15:10:41,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,19,6676_4_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:10:22,196,6,912,1869,0.008,9.0,1,100,0220,2018:04:19 12:10:22,2018:04:19 12:10:22,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,19,IMG_0565
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:26:14,196,6,912,2147,0.00625,14.0,1,100,0220,2019:01:23 09:26:14,2019:01:23 09:26:14,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_0173
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:51:05,196,6,912,1867,0.00625,13.0,1,200,0220,2017:10:10 09:51:05,2017:10:10 09:51:05,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,21,7251_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:07:27,196,6,912,1752,0.008,9.0,1,100,0220,2018:04:20 10:07:27,2018:04:20 10:07:27,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,18,IMG_0711
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:30:45,224,6,940,1876,0.00625,11.0,1,100,0220,2017:06:19 05:30:45,2017:06:19 05:30:45,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,17,8764_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:40:12,196,6,912,1913,0.008,9.0,1,100,0220,2018:04:19 12:40:12,2018:04:19 12:40:12,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,20,IMG_0615
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:20 10:25:43,196,6,912,2023,0.00625,10.0,1,200,0220,2017:06:20 10:25:43,2017:06:20 10:25:43,7.375,6.625,0.0,0.0,5,112.0,5184,3456,2,1,0,17,8791
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:30:18,196,6,912,1792,0.008,9.0,1,100,0220,2018:04:23 10:30:18,2018:04:23 10:30:18,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_1070
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:56:09,196,6,912,1783,0.008,9.0,1,100,0220,2018:04:23 09:56:09,2018:04:23 09:56:09,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,21,IMG_0941
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:05:05,196,6,912,2083,0.00625,9.0,1,100,0220,2019:02:01 15:05:05,2019:02:01 15:05:05,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,9,6420_1_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:39:38,196,6,912,1904,0.008,9.0,1,100,0220,2018:04:20 09:39:38,2018:04:20 09:39:38,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,21,IMG_0639
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:28:06,196,6,912,2072,0.008,9.0,1,100,0220,2018:04:19 11:28:06,2018:04:19 11:28:06,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,21,IMG_0438
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:24:43,196,6,912,2144,0.00625,14.0,1,100,0220,2019:01:23 09:24:43,2019:01:23 09:24:43,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_0165
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:53:08,196,6,912,1863,0.008,9.0,1,100,0220,2018:04:20 09:53:08,2018:04:20 09:53:08,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_0667
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 10:06:40,196,6,912,2045,0.00625,10.0,1,100,0220,2017:06:21 10:06:40,2017:06:21 10:06:40,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,22,8833
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:51:59,224,6,940,1820,0.00625,11.0,1,100,0220,2017:06:19 04:51:59,2017:06:19 04:51:59,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,20,8736_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:49:30,196,6,912,2308,0.00625,9.0,1,100,0220,2019:02:01 14:49:30,2019:02:01 14:49:30,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,13,6831_4_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:17:47,196,6,912,2367,0.00625,14.0,1,100,0220,2019:01:22 10:17:47,2019:01:22 10:17:47,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_9698
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:57:56,196,6,912,2216,0.00625,14.0,1,100,0220,2019:01:22 09:57:56,2019:01:22 09:57:56,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,32,IMG_9609
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 11:47:50,196,6,912,1957,0.008,9.0,1,100,0220,2018:04:19 11:47:50,2018:04:19 11:47:50,7.0,6.375,0.0,0.0,5,90.0,5184,3456,2,1,0,24,IMG_0497
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:11:55,196,6,912,2236,0.00625,14.0,1,100,0220,2019:01:22 10:11:55,2019:01:22 10:11:55,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9671
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:59:27,196,6,912,1785,0.008,9.0,1,100,0220,2018:04:20 10:59:27,2018:04:20 10:59:27,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_0806
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:23 09:27:01,196,6,912,2328,0.00625,14.0,1,100,0220,2019:01:23 09:27:01,2019:01:23 09:27:01,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_0178
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 09:56:20,196,6,912,1803,0.008,9.0,1,100,0220,2018:04:23 09:56:20,2018:04:23 09:56:20,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,23,IMG_0942
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:40:44,196,6,912,1761,0.008,9.0,1,100,0220,2018:04:20 10:40:44,2018:04:20 10:40:44,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0765
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 15:09:17,196,6,912,2190,0.00625,9.0,1,100,0220,2019:02:01 15:09:17,2019:02:01 15:09:17,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,12,6675_1_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:27:39,196,6,912,2232,0.00625,14.0,1,100,0220,2019:01:22 11:27:39,2019:01:22 11:27:39,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9993
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:55:15,196,6,912,1884,0.00625,13.0,1,200,0220,2017:10:10 09:55:15,2017:10:10 09:55:15,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,19,7253_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:42:45,196,6,912,2334,0.00625,14.0,1,100,0220,2019:01:22 10:42:45,2019:01:22 10:42:45,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,28,IMG_9810
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:57:04,196,6,912,2325,0.00625,14.0,1,100,0220,2019:01:22 10:57:04,2019:01:22 10:57:04,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,30,IMG_9858
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:40:54,196,6,912,2094,0.00625,14.0,1,100,0220,2019:01:22 10:40:54,2019:01:22 10:40:54,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9801
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:43:58,196,6,912,1778,0.008,9.0,1,100,0220,2018:04:23 10:43:58,2018:04:23 10:43:58,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_1123
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:49:11,224,6,940,1865,0.00625,11.0,1,100,0220,2017:06:19 04:49:11,2017:06:19 04:49:11,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,11,8735_1
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:18:52,224,6,940,1950,0.00625,11.0,1,100,0220,2017:06:19 05:18:52,2017:06:19 05:18:52,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,11,8753_3
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:29:17,196,6,912,2196,0.00625,14.0,1,100,0220,2019:01:22 10:29:17,2019:01:22 10:29:17,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9748
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:22:58,196,6,912,1817,0.008,9.0,1,100,0220,2018:04:23 10:22:58,2018:04:23 10:22:58,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,26,IMG_1041
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:28:12,196,6,912,2105,0.00625,14.0,1,100,0220,2019:01:22 11:28:12,2019:01:22 11:28:12,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,25,IMG_9996
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:48:51,196,6,912,1815,0.008,9.0,1,100,0220,2018:04:23 10:48:51,2018:04:23 10:48:51,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,24,IMG_1143
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:40:03,196,6,912,2210,0.00625,13.0,1,200,0220,2017:10:09 14:40:03,2017:10:09 14:40:03,7.375,7.375,0.0,0.0,5,85.0,5184,3456,2,1,0,21,6448
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:02:01 14:59:58,196,6,912,2359,0.00625,9.0,1,100,0220,2019:02:01 14:59:58,2019:02:01 14:59:58,7.375,6.375,0.0,0.0,5,63.0,3456,5184,2,1,1,11,6840_3_{X-18}
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 09:47:00,196,6,912,2261,0.00625,14.0,1,100,0220,2019:01:22 09:47:00,2019:01:22 09:47:00,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,27,IMG_9571
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:21:34,196,6,912,1789,0.008,9.0,1,100,0220,2018:04:23 10:21:34,2018:04:23 10:21:34,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,25,IMG_1035
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:10 09:41:25,196,6,912,1983,0.00625,13.0,1,200,0220,2017:10:10 09:41:25,2017:10:10 09:41:25,7.375,7.375,0.0,0.0,5,60.0,5184,3456,2,1,0,23,6443_2
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 11:17:53,196,6,912,2138,0.00625,14.0,1,100,0220,2019:01:22 11:17:53,2019:01:22 11:17:53,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,31,IMG_9958
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:41:35,196,6,912,2039,0.00625,13.0,1,200,0220,2017:10:09 14:41:35,2017:10:09 14:41:35,7.375,7.375,0.0,0.0,5,75.0,5184,3456,2,1,0,10,6450
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:56:06,196,6,912,1760,0.008,9.0,1,100,0220,2018:04:20 09:56:06,2018:04:20 09:56:06,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,11,IMG_0678
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:27:52,196,6,912,2044,0.00625,14.0,1,100,0220,2019:01:22 10:27:52,2019:01:22 10:27:52,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,25,IMG_9741
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:47:33,196,6,912,1884,0.008,9.0,1,100,0220,2018:04:20 09:47:33,2018:04:20 09:47:33,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,19,IMG_0654
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:37:54,196,6,912,1792,0.008,9.0,1,100,0220,2018:04:23 10:37:54,2018:04:23 10:37:54,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,23,IMG_1097
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:11:15,224,6,940,1949,0.00625,11.0,1,100,0220,2017:06:19 05:11:15,2017:06:19 05:11:15,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,19,8746_4
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:23 10:57:43,196,6,912,1729,0.008,9.0,1,100,0220,2018:04:23 10:57:43,2018:04:23 10:57:43,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,15,IMG_1179
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:06:21 09:54:54,196,6,912,2011,0.00625,10.0,1,100,0220,2017:06:21 09:54:54,2017:06:21 09:54:54,7.375,6.625,0.0,0.0,5,112.0,5037,3358,2,1,0,23,8811
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2019:01:22 10:11:35,196,6,912,2210,0.00625,14.0,1,100,0220,2019:01:22 10:11:35,2019:01:22 10:11:35,7.375,7.625,0.0,0.0,5,50.0,3456,5184,2,1,1,26,IMG_9669
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 04:53:02,224,6,940,1900,0.00625,11.0,1,100,0220,2017:06:19 04:53:02,2017:06:19 04:53:02,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,11,8738_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2017:10:09 14:35:29,196,6,912,2083,0.00625,13.0,1,200,0220,2017:10:09 14:35:29,2017:10:09 14:35:29,7.375,7.375,0.0,0.0,5,70.0,5184,3456,2,1,0,22,6441
Canon,Canon EOS 350D DIGITAL,300.0,300.0,2,Capture One 7 Windows,2017:06:19 05:05:45,224,6,940,1975,0.00625,11.0,1,100,0220,2017:06:19 05:05:45,2017:06:19 05:05:45,7.321929931640625,6.9188690185546875,0.0,0.0,1,55.0,3456,2304,2,1,0,10,8744_1
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:19 12:01:22,196,6,912,1875,0.008,9.0,1,100,0220,2018:04:19 12:01:22,2018:04:19 12:01:22,7.0,6.375,0.0,0.0,5,95.0,5184,3456,2,1,0,19,IMG_0537
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 09:58:41,196,6,912,1823,0.008,9.0,1,100,0220,2018:04:20 09:58:41,2018:04:20 09:58:41,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,22,IMG_0686
Canon,Canon EOS 600D,300.0,300.0,2,Capture One 7 Windows,2018:04:20 10:38:43,196,6,912,1748,0.008,9.0,1,100,0220,2018:04:20 10:38:43,2018:04:20 10:38:43,7.0,6.375,0.0,0.0,5,50.0,3456,5184,2,1,0,20,IMG_0758
